,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist
125,0.0623,0.0116,2,-27.893,1,0.0567,0.991,0.445,0.0816,0.0331,65.057,audio_features,0S0YKiEdR9cT9pYgEaTevF,spotify:track:0S0YKiEdR9cT9pYgEaTevF,https://api.spotify.com/v1/tracks/0S0YKiEdR9cT9pYgEaTevF,https://api.spotify.com/v1/audio-analysis/0S0YKiEdR9cT9pYgEaTevF,415800,3,O Magnum Mysterium: O magnum mysterium,Morten Lauridsen
126,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,audio_features,5xbuJuQsTVheVZvX2AJVIv,spotify:track:5xbuJuQsTVheVZvX2AJVIv,https://api.spotify.com/v1/tracks/5xbuJuQsTVheVZvX2AJVIv,https://api.spotify.com/v1/audio-analysis/5xbuJuQsTVheVZvX2AJVIv,151507,3,Spring 1,Max Richter
127,0.21,0.101,0,-19.383,1,0.0403,0.927,0.902,0.0776,0.153,86.314,audio_features,7HSs4srn1qnZhh7WRWBVOk,spotify:track:7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/tracks/7HSs4srn1qnZhh7WRWBVOk,https://api.spotify.com/v1/audio-analysis/7HSs4srn1qnZhh7WRWBVOk,341693,4,"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",Sergei Prokofiev
128,0.302,0.119,9,-18.059,0,0.0386,0.975,0.887,0.11,0.0381,94.4,audio_features,2Z4aQJh0kesRMookvtfR4y,spotify:track:2Z4aQJh0kesRMookvtfR4y,https://api.spotify.com/v1/tracks/2Z4aQJh0kesRMookvtfR4y,https://api.spotify.com/v1/audio-analysis/2Z4aQJh0kesRMookvtfR4y,820853,4,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",Edvard Grieg
129,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,audio_features,1CSaCKPIp2yCIDL3t7Fyau,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,https://api.spotify.com/v1/tracks/1CSaCKPIp2yCIDL3t7Fyau,https://api.spotify.com/v1/audio-analysis/1CSaCKPIp2yCIDL3t7Fyau,537427,3,"Barber: Adagio for Strings, Op. 11",Samuel Barber
130,0.165,0.106,8,-21.742,1,0.039,0.807,0.782,0.105,0.0336,105.651,audio_features,2nVt0n0aSj3AwZjakMvDHX,spotify:track:2nVt0n0aSj3AwZjakMvDHX,https://api.spotify.com/v1/tracks/2nVt0n0aSj3AwZjakMvDHX,https://api.spotify.com/v1/audio-analysis/2nVt0n0aSj3AwZjakMvDHX,592040,3,Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia,Aram Khachaturian
131,0.292,0.246,2,-14.96,1,0.0385,0.922,0.525,0.107,0.0859,109.766,audio_features,4Dcm4KMuDz0l01weeSpD4J,spotify:track:4Dcm4KMuDz0l01weeSpD4J,https://api.spotify.com/v1/tracks/4Dcm4KMuDz0l01weeSpD4J,https://api.spotify.com/v1/audio-analysis/4Dcm4KMuDz0l01weeSpD4J,642573,4,Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus),Alexander Borodin
132,0.326,0.33,7,-12.967,0,0.0406,0.871,0.749,0.128,0.293,118.668,audio_features,2fC30Rt5tFa6FA2jNb4fiz,spotify:track:2fC30Rt5tFa6FA2jNb4fiz,https://api.spotify.com/v1/tracks/2fC30Rt5tFa6FA2jNb4fiz,https://api.spotify.com/v1/audio-analysis/2fC30Rt5tFa6FA2jNb4fiz,435160,4,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",Wolfgang Amadeus Mozart
133,0.115,0.0422,8,-24.137,1,0.0404,0.966,0.919,0.0896,0.037,87.855,audio_features,4QfYHdV8hMoyS9qKUct98q,spotify:track:4QfYHdV8hMoyS9qKUct98q,https://api.spotify.com/v1/tracks/4QfYHdV8hMoyS9qKUct98q,https://api.spotify.com/v1/audio-analysis/4QfYHdV8hMoyS9qKUct98q,455467,3,"Elégie in C Minor, Op. 24 (Arr. Parkin)",Gabriel Fauré
134,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,audio_features,3MRQn2RYo2VLYMoStnLRxu,spotify:track:3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,346587,3,"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel
135,0.25,0.135,9,-18.615,1,0.0488,0.958,0.0349,0.0477,0.179,94.404,audio_features,0xX7kREWmOGBWzYNcpZwRN,spotify:track:0xX7kREWmOGBWzYNcpZwRN,https://api.spotify.com/v1/tracks/0xX7kREWmOGBWzYNcpZwRN,https://api.spotify.com/v1/audio-analysis/0xX7kREWmOGBWzYNcpZwRN,364093,4,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",César Franck
136,0.212,0.119,1,-20.511,1,0.0366,0.976,0.907,0.087,0.0396,84.346,audio_features,1Xy6MHSaX3IUGGqst6RzYM,spotify:track:1Xy6MHSaX3IUGGqst6RzYM,https://api.spotify.com/v1/tracks/1Xy6MHSaX3IUGGqst6RzYM,https://api.spotify.com/v1/audio-analysis/1Xy6MHSaX3IUGGqst6RzYM,1252322,3,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito",Pyotr Ilyich Tchaikovsky
137,0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,audio_features,4wudbbceOZKjRlhTtbHvAs,spotify:track:4wudbbceOZKjRlhTtbHvAs,https://api.spotify.com/v1/tracks/4wudbbceOZKjRlhTtbHvAs,https://api.spotify.com/v1/audio-analysis/4wudbbceOZKjRlhTtbHvAs,636000,3,Spiegel im Spiegel - Version for Violin and Piano,Arvo Pärt
138,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4,"Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato",Franz Schubert
139,0.351,0.206,1,-22.657,1,0.0597,0.797,0.255,0.0738,0.0839,130.415,audio_features,2OHnoGjn6X6kDwzO7Rw0Y9,spotify:track:2OHnoGjn6X6kDwzO7Rw0Y9,https://api.spotify.com/v1/tracks/2OHnoGjn6X6kDwzO7Rw0Y9,https://api.spotify.com/v1/audio-analysis/2OHnoGjn6X6kDwzO7Rw0Y9,577440,4,The Sorcerer's Apprentice,Paul Dukas
140,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,audio_features,1Oo7XEqkrwifJn17aA0ocF,spotify:track:1Oo7XEqkrwifJn17aA0ocF,https://api.spotify.com/v1/tracks/1Oo7XEqkrwifJn17aA0ocF,https://api.spotify.com/v1/audio-analysis/1Oo7XEqkrwifJn17aA0ocF,378733,4,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Johannes Brahms
